Id,glat,glon,vmax_gust,vmax_sust,gust_dur,sust_dur
1,20.227,109.92,68.02004078,45.65103408,1230,855
2,20.237,109.93,68.28798903,45.83086512,1230,855
3,20.247,109.92,68.21133438,45.77941905,1245,870
4,20.247,109.93,68.35826304,45.87802888,1230,855
5,20.247,109.94,68.49115387,45.96721736,1230,870
6,20.247,110.12,70.29744943,47.17949626,1260,885
7,20.247,110.13,70.55971906,47.35551615,1260,870
8,20.247,110.14,70.61921613,47.39544707,1260,855
9,20.247,110.15,71.33804693,47.87788385,1275,870
10,20.247,110.16,71.07654311,47.70237792,1275,870
11,20.247,110.17,70.58077146,47.36964527,1275,855
12,20.247,110.18,71.19280491,47.78040598,1260,855
13,20.257,109.92,68.47458877,45.95609985,1245,870
14,20.257,109.93,68.61700348,46.05168019,1245,870
15,20.257,109.94,68.73858403,46.13327787,1230,885
16,20.257,109.95,68.83802248,46.20001509,1230,870
17,20.257,110.12,70.37807556,47.23360776,1260,870
18,20.257,110.13,70.24915048,47.14708086,1260,855
19,20.257,110.14,70.78036256,47.50359903,1260,855
20,20.257,110.15,71.47352035,47.96880561,1275,855
21,20.257,110.16,71.10274669,47.71996422,1275,855
22,20.257,110.17,70.86103506,47.55774165,1260,855
23,20.257,110.18,71.3225812,47.86750416,1260,855
24,20.257,110.19,72.23198151,48.47783994,1230,855
25,20.257,110.28,74.99010781,50.32893142,1245,855
26,20.267,109.93,68.50449736,45.97617273,1245,870
27,20.267,109.94,68.63494893,46.06372411,1245,870
28,20.267,109.95,68.76615423,46.15178136,1230,885
29,20.267,109.96,68.89233488,46.23646636,1230,885
30,20.267,110.01,69.50545812,46.64795847,1245,870
31,20.267,110.09,69.90996087,46.91943682,1245,870
32,20.267,110.1,70.33368609,47.20381617,1260,855
33,20.267,110.11,70.54241168,47.34390046,1260,855
34,20.267,110.12,70.53267519,47.3373659,1260,840
35,20.267,110.13,70.6984724,47.44863919,1260,840
36,20.267,110.14,70.92728603,47.60220539,1260,840
37,20.267,110.15,71.60967755,48.06018628,1230,855
38,20.267,110.16,71.1783732,47.77072027,1245,855
39,20.267,110.17,70.99581048,47.64819495,1260,855
40,20.267,110.18,71.40556487,47.9231979,1245,855
41,20.267,110.19,72.33196817,48.54494508,1245,855
42,20.267,110.25,74.54715725,50.03164916,1230,840
43,20.267,110.27,73.85677755,49.56830708,1245,840
44,20.267,110.28,74.95022765,50.30216621,1245,840
45,20.267,110.29,75.95323063,50.97532257,1245,855
46,20.267,110.3,75.84352379,50.90169382,1245,840
47,20.267,110.31,74.8680205,50.24699362,1230,840
48,20.267,110.32,76.0154645,51.01709027,1230,855
49,20.267,110.33,77.1108775,51.75226678,1245,840
50,20.277,109.94,68.74575662,46.13809169,1245,870
51,20.277,109.95,68.77641077,46.15866494,1245,885
52,20.277,109.96,68.76667264,46.15212929,1230,885
53,20.277,109.97,68.84059883,46.20174418,1230,885
54,20.277,110.01,69.5540116,46.6805447,1245,870
55,20.277,110.07,70.22487138,47.13078616,1260,870
56,20.277,110.08,70.26246429,47.1560163,1260,855
57,20.277,110.09,70.50396655,47.31809835,1245,870
58,20.277,110.1,70.39453574,47.24465486,1260,870
59,20.277,110.11,70.35152311,47.21578732,1260,840
60,20.277,110.12,70.69871517,47.44880213,1245,840
61,20.277,110.13,70.76895161,47.49594068,1245,840
62,20.277,110.14,71.04749969,47.6828857,1230,840
63,20.277,110.15,71.7544843,48.15737202,1230,840
64,20.277,110.16,71.3159947,47.86308369,1245,840
65,20.277,110.17,71.21829326,47.79751226,1245,840
66,20.277,110.18,71.43961464,47.9460501,1230,855
67,20.277,110.19,72.40078349,48.59112986,1230,855
68,20.277,110.2,73.21694368,49.13888838,1245,840
69,20.277,110.21,72.85815608,48.89809133,1230,840
70,20.277,110.22,71.7617425,48.16224329,1230,840
71,20.277,110.23,72.97968264,48.97965278,1230,825
72,20.277,110.24,73.9351302,49.62089275,1230,855
73,20.277,110.25,74.72381411,50.15021081,1230,840
74,20.277,110.26,74.30712881,49.87055625,1230,840
75,20.277,110.27,73.68810424,49.45510352,1230,840
76,20.277,110.28,74.84477959,50.2313957,1245,840
77,20.277,110.29,76.01545696,51.0170852,1245,840
78,20.277,110.3,76.13068163,51.0944172,1245,855
79,20.277,110.31,75.36417088,50.57998046,1245,840
80,20.277,110.32,75.80474257,50.87566615,1230,855
81,20.277,110.33,77.08605089,51.73560462,1230,855
82,20.287,109.94,68.73307632,46.12958142,1245,870
83,20.287,109.95,68.83986614,46.20125244,1245,885
84,20.287,109.96,68.91314636,46.2504338,1245,885
85,20.287,109.97,68.94036579,46.26870188,1230,885
86,20.287,109.98,69.36746053,46.55534264,1245,885
87,20.287,110,69.13715963,46.40077827,1245,870
88,20.287,110.01,69.44529603,46.60758123,1245,870
89,20.287,110.03,69.87470695,46.89577648,1245,870
90,20.287,110.06,69.97993926,46.96640219,1260,855
91,20.287,110.07,69.95698898,46.95099931,1260,840
92,20.287,110.08,70.34329985,47.21026836,1260,840
93,20.287,110.09,70.49838437,47.31435192,1260,855
94,20.287,110.1,70.52470196,47.33201474,1215,855
95,20.287,110.11,70.53003405,47.33559332,1230,840
96,20.287,110.12,70.3704992,47.22852295,1230,840
97,20.287,110.13,70.83616416,47.54104977,1215,840
98,20.287,110.14,71.14054973,47.74533539,1230,840
99,20.287,110.15,71.90869361,48.2608682,1230,825
100,20.287,110.16,71.51722096,47.99813487,1230,825
101,20.287,110.17,71.06588567,47.69522528,1245,840
102,20.287,110.18,71.42110294,47.93362613,1230,840
103,20.287,110.19,72.43097021,48.6113894,1230,855
104,20.287,110.2,73.36687723,49.23951492,1230,840
105,20.287,110.21,73.14472235,49.09041768,1230,840
106,20.287,110.22,71.9533614,48.29084657,1215,840
107,20.287,110.23,72.86804701,48.90472954,1230,840
108,20.287,110.24,73.90191152,49.59859833,1230,840
109,20.287,110.25,74.87100379,50.24899583,1230,840
110,20.287,110.26,74.68204807,50.12217992,1230,840
111,20.287,110.27,73.54107597,49.35642683,1230,840
112,20.287,110.28,74.66235174,50.1089609,1245,840
113,20.287,110.29,76.00304433,51.00875458,1245,840
114,20.287,110.3,76.35611883,51.24571733,1245,855
115,20.287,110.31,75.93624879,50.96392536,1245,840
116,20.287,110.32,75.50227919,50.6726706,1245,855
117,20.287,110.33,76.54814775,51.37459581,1230,855
118,20.287,110.34,77.52241033,52.02846331,1245,855
119,20.287,110.35,77.42860424,51.9655062,1245,840
120,20.297,109.94,68.52377609,45.98911147,1245,870
121,20.297,109.95,68.76809762,46.15308565,1245,870
122,20.297,109.96,68.99810147,46.30745065,1245,885
123,20.297,109.97,69.19242771,46.43787095,1245,885
124,20.297,109.98,69.33006895,46.53024762,1245,885
125,20.297,109.99,69.39249994,46.57214761,1245,885
126,20.297,110,69.36575184,46.55419586,1245,885
127,20.297,110.01,69.69457611,46.77488329,1245,870
128,20.297,110.02,69.49292092,46.63954424,1245,870
129,20.297,110.03,69.66666091,46.75614826,1245,840
130,20.297,110.04,70.00510946,46.98329494,1245,840
131,20.297,110.05,70.16782854,47.09250238,1260,840
132,20.297,110.06,70.14752202,47.07887384,1260,840
133,20.297,110.07,70.34725382,47.21292203,1245,840
134,20.297,110.08,70.01865216,46.992384,1245,840
135,20.297,110.09,70.43223309,47.2699551,1230,840
136,20.297,110.1,70.67926407,47.4357477,1230,840
137,20.297,110.11,70.66343941,47.42512712,1245,840
138,20.297,110.12,70.75979883,47.48979787,1230,840
139,20.297,110.13,70.4441547,47.27795617,1215,840
140,20.297,110.14,71.20189019,47.78650348,1215,840
141,20.297,110.15,72.06561517,48.36618468,1215,825
142,20.297,110.16,71.77244244,48.16942445,1230,825
143,20.297,110.17,70.83083845,47.53747547,1230,840
144,20.297,110.18,71.34569462,47.88301652,1230,840
145,20.297,110.19,72.41223218,48.59881354,1230,840
146,20.297,110.2,73.49273501,49.32398323,1230,840
147,20.297,110.21,73.44733502,49.29351344,1230,840
148,20.297,110.22,72.49857319,48.65676053,1230,840
149,20.297,110.23,72.68923711,48.78472289,1230,840
150,20.297,110.24,73.7995157,49.52987631,1230,840
151,20.297,110.25,74.96077052,50.30924196,1230,840
152,20.297,110.26,75.02393548,50.35163455,1230,840
153,20.297,110.27,74.23143823,49.8197572,1230,840
154,20.297,110.28,74.39547741,49.92985061,1230,840
155,20.297,110.29,75.44792001,50.63618792,1245,840
156,20.297,110.3,76.47969556,51.32865474,1245,840
157,20.297,110.31,76.41395086,51.28453078,1245,840
158,20.297,110.32,75.49463993,50.66754358,1245,840
159,20.297,110.33,76.25809108,51.1799269,1245,855
160,20.297,110.34,77.4919322,52.00800819,1230,855
161,20.297,110.35,77.75953002,52.18760404,1245,855
162,20.307,109.94,69.05595829,46.34628073,1245,870
163,20.307,109.95,69.04639703,46.33986378,1245,870
164,20.307,109.96,68.97603205,46.29263896,1245,885
165,20.307,109.97,68.84056012,46.2017182,1245,885
166,20.307,109.98,69.13056084,46.39634956,1245,885
167,20.307,109.99,69.44437339,46.60696201,1260,870
168,20.307,110,69.65494736,46.74828682,1245,855
169,20.307,110.01,69.74251523,46.8070572,1245,855
170,20.307,110.02,69.6964949,46.77617107,1245,855
171,20.307,110.03,69.95672371,46.95082128,1245,840
172,20.307,110.04,69.67515988,46.76185227,1245,840
173,20.307,110.05,70.02589416,46.9972444,1230,840
174,20.307,110.06,70.33750234,47.20637741,1230,825
175,20.307,110.07,70.41116144,47.25581305,1230,825
176,20.307,110.08,70.63332718,47.40491757,1230,825
177,20.307,110.09,70.55247652,47.35065538,1215,840
178,20.307,110.1,70.83217392,47.53837176,1230,840
179,20.307,110.11,70.84046508,47.5439363,1230,840
180,20.307,110.12,70.85529314,47.55388801,1245,840
181,20.307,110.13,70.92579867,47.60120716,1215,840
182,20.307,110.14,71.22349132,47.80100089,1215,840
183,20.307,110.15,72.21188639,48.46435328,1215,825
184,20.307,110.16,72.06171264,48.36356553,1215,825
185,20.307,110.17,71.3524801,47.88757054,1215,840
186,20.307,110.18,71.20948816,47.79160279,1230,840
187,20.307,110.19,72.33326449,48.54581509,1230,840
188,20.307,110.2,73.57287669,49.37776959,1230,825
189,20.307,110.21,73.73146945,49.48420768,1230,840
190,20.307,110.22,73.07028718,49.04046119,1230,840
191,20.307,110.23,72.44066891,48.6178986,1230,840
192,20.307,110.24,73.61573066,49.40653065,1230,840
193,20.307,110.25,74.96652034,50.3131009,1230,855
194,20.307,110.26,75.28778962,50.52871787,1230,840
195,20.307,110.27,74.86559969,50.24536892,1230,840
196,20.307,110.28,74.04271286,49.69309588,1215,840
197,20.307,110.29,75.19138184,50.46401466,1230,840
198,20.307,110.3,76.46913468,51.3215669,1245,840
199,20.307,110.31,76.74112165,51.50410849,1245,855
200,20.307,110.32,76.29282682,51.20323948,1245,840
201,20.307,110.33,75.84275962,50.90118096,1260,855
202,20.307,110.34,76.85670901,51.5816839,1245,855
203,20.307,110.35,77.87245792,52.26339458,1245,855
204,20.307,110.36,77.88218122,52.26992028,1245,870
205,20.307,110.37,77.1676882,51.79039477,1245,855
206,20.307,110.39,78.66897391,52.79796907,1260,840
207,20.307,110.4,78.8873457,52.94452731,1260,855
208,20.317,109.93,68.70479747,46.11060233,1245,870
209,20.317,109.94,68.88562645,46.23196406,1245,870
210,20.317,109.95,69.01339185,46.31771265,1245,870
211,20.317,109.96,69.07107919,46.35642899,1245,885
212,20.317,109.97,69.52684277,46.66231058,1245,885
213,20.317,109.98,69.43054641,46.59768216,1245,855
214,20.317,109.99,69.24385789,46.47238784,1260,840
215,20.317,110,69.32942049,46.52981241,1260,840
216,20.317,110.01,69.73459698,46.80174294,1245,840
217,20.317,110.02,69.97205382,46.96110995,1245,825
218,20.317,110.03,70.02919283,46.99945828,1230,840
219,20.317,110.04,70.31943778,47.19425354,1230,825
220,20.317,110.05,70.05777892,47.01864357,1215,840
221,20.317,110.06,70.0072654,46.98474188,1230,825
222,20.317,110.07,70.46271543,47.29041304,1230,825
223,20.317,110.08,70.62030707,47.39617924,1215,825
224,20.317,110.09,70.5017719,47.31662544,1215,825
225,20.317,110.1,71.0003112,47.65121557,1215,825
226,20.317,110.11,70.61418179,47.39206832,1215,840
227,20.317,110.12,71.0044108,47.65396698,1215,840
228,20.317,110.13,71.01149629,47.65872234,1230,840
229,20.317,110.14,71.1951417,47.7819743,1215,840
230,20.317,110.15,72.32918419,48.54307664,1215,825
231,20.317,110.16,72.35674019,48.5615706,1215,825
232,20.317,110.17,71.53456051,48.00977216,1200,825
233,20.317,110.18,71.36048525,47.89294312,1230,840
234,20.317,110.19,72.18395685,48.44560863,1230,840
235,20.317,110.2,73.10161039,49.06148348,1230,840
236,20.317,110.21,73.95978464,49.63743936,1230,840
237,20.317,110.22,73.61379426,49.40523104,1230,840
238,20.317,110.23,72.35548484,48.56072808,1215,840
239,20.317,110.24,73.343521,49.2238396,1245,840
240,20.317,110.25,74.36728573,49.91093002,1230,855
241,20.317,110.26,75.43327417,50.6263585,1230,870
242,20.317,110.27,75.3800419,50.59063214,1230,840
243,20.317,110.28,74.52161263,50.01450512,1230,840
244,20.317,110.29,74.81919487,50.21422475,1230,840
245,20.317,110.3,75.82890646,50.89188353,1245,840
246,20.317,110.31,76.87547847,51.59428085,1245,855
247,20.317,110.32,76.86791927,51.58920756,1245,855
248,20.317,110.33,76.12475335,51.09043849,1260,840
249,20.317,110.34,76.44423486,51.30485561,1260,855
250,20.317,110.35,77.31922979,51.89210053,1245,855
251,20.317,110.36,78.153389,52.45193893,1245,870
252,20.317,110.37,77.98420403,52.33839197,1245,855
253,20.317,110.38,77.13182912,51.76632827,1260,855
254,20.317,110.39,77.95032276,52.31565286,1260,855
255,20.317,110.4,78.9576198,52.99169114,1260,855
256,20.317,110.41,79.08764202,53.07895438,1275,855
257,20.327,109.93,68.41856842,45.91850229,1245,870
258,20.327,109.94,68.53286418,45.99521086,1245,870
259,20.327,109.95,68.89463826,46.23801226,1245,870
260,20.327,109.96,69.18593666,46.43351454,1245,840
261,20.327,109.97,69.38177283,46.56494821,1245,855
262,20.327,109.98,69.46335832,46.61970357,1245,840
263,20.327,109.99,69.42026049,46.59077885,1245,840
264,20.327,110,69.73686048,46.80326207,1260,840
265,20.327,110.01,69.47436297,46.62708924,1245,825
266,20.327,110.02,69.69637075,46.77608775,1215,825
267,20.327,110.03,70.10264393,47.04875432,1215,840
268,20.327,110.04,70.27337329,47.16333778,1200,840
269,20.327,110.05,70.2141877,47.12361591,1200,810
270,20.327,110.06,70.35939357,47.22106951,1200,810
271,20.327,110.07,70.01528434,46.99012372,1215,825
272,20.327,110.08,70.58795516,47.37446655,1215,825
273,20.327,110.09,70.80164074,47.51787969,1215,825
274,20.327,110.1,71.16047741,47.75870967,1215,810
275,20.327,110.11,70.92735811,47.60225377,1215,825
276,20.327,110.12,70.79501473,47.51343271,1200,840
277,20.327,110.13,71.1753047,47.76866087,1215,840
278,20.327,110.14,71.12807555,47.73696345,1230,840
279,20.327,110.15,72.39672805,48.58840809,1215,825
280,20.327,110.16,72.62390612,48.74087659,1215,825
281,20.327,110.17,72.08563222,48.37961894,1215,825
282,20.327,110.18,71.44963439,47.95277476,1200,840
283,20.327,110.19,71.95760773,48.29369646,1230,840
284,20.327,110.2,72.98678661,48.98442054,1230,840
285,20.327,110.21,74.09675382,49.72936498,1230,825
286,20.327,110.22,74.07361355,49.7138346,1230,840
287,20.327,110.23,73.24677401,49.15890873,1230,840
288,20.327,110.24,72.98290568,48.98181589,1230,840
289,20.327,110.25,74.1075354,49.73660094,1245,840
290,20.327,110.26,75.43023761,50.62432055,1230,855
291,20.327,110.27,75.72085882,50.81936834,1230,855
292,20.327,110.28,75.33878489,50.56294288,1230,840
293,20.327,110.29,74.33946041,49.89225531,1245,840
294,20.327,110.3,75.46356974,50.6466911,1230,840
295,20.327,110.31,76.79458853,51.5399923,1245,855
296,20.327,110.32,77.17088583,51.79254083,1245,855
297,20.327,110.33,76.95659066,51.64871856,1260,855
298,20.327,110.34,76.03819516,51.03234574,1260,855
299,20.327,110.35,76.92044787,51.62446166,1260,855
300,20.327,110.36,78.10649111,52.42046383,1245,870
301,20.327,110.37,78.39458597,52.61381609,1275,870
302,20.327,110.38,78.14337106,52.44521548,1275,855
303,20.327,110.39,77.36463663,51.92257492,1275,855
304,20.327,110.4,78.24770665,52.51523936,1290,870
305,20.327,110.41,79.2017528,53.15553879,1290,870
306,20.327,110.42,79.32199656,53.2362393,1305,885
307,20.327,110.43,78.96905072,52.9993629,1305,885
308,20.337,109.93,69.11955109,46.38896046,1245,885
309,20.337,109.94,69.06287455,46.35092252,1245,840
310,20.337,109.95,68.9277456,46.26023195,1245,840
311,20.337,109.96,68.71617263,46.11823666,1245,825
312,20.337,109.97,69.11731752,46.38746143,1245,840
313,20.337,109.98,69.50003408,46.64431818,1245,825
314,20.337,109.99,69.72660246,46.79637749,1230,825
315,20.337,110,69.78418295,46.83502211,1245,825
316,20.337,110.01,70.12654471,47.06479511,1230,810
317,20.337,110.02,69.88463799,46.9024416,1230,810
318,20.337,110.03,69.61774644,46.72331976,1215,825
319,20.337,110.04,70.19076,47.10789262,1200,840
320,20.337,110.05,70.46701522,47.2932988,1200,825
321,20.337,110.06,70.45884803,47.28781747,1200,825
322,20.337,110.07,70.59094536,47.3764734,1215,810
323,20.337,110.08,70.15799924,47.08590553,1200,810
324,20.337,110.09,70.74280405,47.47839198,1215,825
325,20.337,110.1,71.29317176,47.84776628,1215,810
326,20.337,110.11,71.24660963,47.81651653,1215,825
327,20.337,110.12,70.74756831,47.48158947,1200,825
328,20.337,110.13,71.03776937,47.67635528,1215,840
329,20.337,110.14,71.33788064,47.87777224,1215,840
330,20.337,110.15,71.88198382,48.24294216,1230,840
331,20.337,110.16,72.828124,48.87793557,1215,825
332,20.337,110.17,72.59503037,48.72149689,1215,825
333,20.337,110.18,71.68944263,48.11371988,1200,840
334,20.337,110.19,71.6867279,48.11189792,1215,840
335,20.337,110.2,72.77001609,48.83893697,1230,840
336,20.337,110.21,74.11346747,49.74058219,1230,840
337,20.337,110.22,74.39969851,49.93268356,1230,840
338,20.337,110.23,74.00451139,49.66745731,1230,840
339,20.337,110.24,72.78161321,48.84672028,1230,840
340,20.337,110.25,73.72763477,49.48163407,1230,840
341,20.337,110.26,74.72906413,50.15373431,1245,855
342,20.337,110.27,75.85068635,50.90650091,1230,870
343,20.337,110.28,75.90524478,50.9431173,1230,855
344,20.337,110.29,75.28239469,50.52509711,1245,840
345,20.337,110.3,74.95256187,50.3037328,1245,840
346,20.337,110.31,75.98291392,50.99524424,1260,855
347,20.337,110.32,77.1812129,51.79947174,1245,855
348,20.337,110.33,77.41954712,51.9594276,1260,855
349,20.337,110.34,77.09404884,51.74097238,1260,870
350,20.337,110.35,76.32184749,51.22271644,1260,885
351,20.337,110.36,77.28685565,51.87037292,1275,870
352,20.337,110.37,78.39790513,52.61604371,1275,870
353,20.337,110.38,78.63880408,52.77772086,1290,870
354,20.337,110.39,78.40212953,52.61887888,1290,870
355,20.337,110.4,77.64762363,52.11249908,1290,870
356,20.337,110.41,78.45672776,52.65552199,1290,870
357,20.337,110.42,79.4108816,53.29589369,1290,885
358,20.337,110.43,79.58756938,53.41447609,1305,900
359,20.337,110.44,79.37898194,53.27448452,1305,915
360,20.347,109.92,68.74945644,46.14057479,1230,870
361,20.347,109.93,68.94245812,46.27010612,1230,855
362,20.347,109.94,69.04474207,46.33875307,1245,855
363,20.347,109.95,69.04310053,46.33765136,1245,840
364,20.347,109.96,69.46490255,46.62073997,1245,825
365,20.347,109.97,69.27022481,46.49008377,1230,825
366,20.347,109.98,68.98022562,46.29545344,1215,825
367,20.347,109.99,69.48621984,46.63504688,1215,825
368,20.347,110,69.88055532,46.89970156,1200,825
369,20.347,110.01,70.05281394,47.01531137,1215,810
370,20.347,110.02,70.00653366,46.98425078,1215,810
371,20.347,110.03,70.21288009,47.12273831,1200,810
372,20.347,110.04,69.83042478,46.8660569,1185,825
373,20.347,110.05,70.2882582,47.17332765,1200,825
374,20.347,110.06,70.64290955,47.41134869,1200,825
375,20.347,110.07,70.65956198,47.42252482,1215,825
376,20.347,110.08,70.75949655,47.489595,1200,810
377,20.347,110.09,70.28798591,47.17314491,1200,810
378,20.347,110.1,71.3767339,47.90384825,1200,810
379,20.347,110.11,71.53748007,48.01173159,1215,825
380,20.347,110.12,71.22610046,47.80275199,1215,825
381,20.347,110.13,70.74158601,47.4775745,1200,825
382,20.347,110.14,71.30466715,47.85548131,1215,840
383,20.347,110.15,71.75081778,48.15491126,1230,840
384,20.347,110.16,72.93721447,48.95115065,1230,825
385,20.347,110.17,73.01138934,49.00093244,1215,825
386,20.347,110.18,72.33800786,48.54899856,1215,840
387,20.347,110.19,71.71951372,48.13390183,1200,840
388,20.347,110.2,72.44782312,48.62270008,1230,840
389,20.347,110.21,73.43504963,49.28526821,1230,840
390,20.347,110.22,74.55365264,50.03600848,1230,825
391,20.347,110.23,74.56498455,50.04361379,1230,840
392,20.347,110.24,73.87246642,49.57883652,1245,840
393,20.347,110.25,73.23932615,49.15391017,1245,840
394,20.347,110.26,74.35060519,49.89973503,1245,840
395,20.347,110.27,75.22632843,50.48746874,1245,870
396,20.347,110.28,76.18029507,51.12771481,1245,870
397,20.347,110.29,76.07011189,51.05376637,1245,855
398,20.347,110.3,75.3185767,50.54938034,1245,840
399,20.347,110.31,75.44742659,50.63585677,1245,855
400,20.347,110.32,76.39399654,51.27113862,1275,855
401,20.347,110.33,77.50195926,52.01473776,1275,855
402,20.347,110.34,77.67317154,52.12964533,1275,855
403,20.347,110.35,77.33667356,51.90380776,1290,885
404,20.347,110.36,76.6465585,51.44064329,1290,885
405,20.347,110.37,77.55575357,52.05084132,1290,885
406,20.347,110.38,78.63997799,52.77850871,1290,900
407,20.347,110.39,78.89889958,52.9522816,1290,900
408,20.347,110.4,78.7573478,52.8572804,1290,885
409,20.347,110.41,78.19687346,52.48112313,1290,900
410,20.347,110.42,78.57300418,52.73355985,1290,900
411,20.347,110.43,79.56796123,53.40131626,1290,915
412,20.347,110.44,79.84389731,53.58650826,1305,915
413,20.347,110.57,81.44670862,54.66222055,1305,900
414,20.357,109.91,68.32302984,45.85438244,1245,855
415,20.357,109.92,68.21230532,45.78007069,1230,840
416,20.357,109.93,68.68778093,46.09918183,1230,840
417,20.357,109.94,69.06495953,46.35232183,1245,825
418,20.357,109.95,69.31746839,46.52179087,1245,825
419,20.357,109.96,69.42761984,46.59571801,1230,825
420,20.357,109.97,69.38849867,46.56946219,1200,795
421,20.357,109.98,69.72516935,46.79541567,1200,810
422,20.357,109.99,69.43803457,46.60270777,1200,810
423,20.357,110,69.41646177,46.58822938,1200,825
424,20.357,110.01,69.98123622,46.96727263,1215,810
425,20.357,110.02,70.26429166,47.15724272,1215,810
426,20.357,110.03,70.27482806,47.16431413,1200,810
427,20.357,110.04,70.47055286,47.29567306,1200,825
428,20.357,110.05,70.36389289,47.22408919,1185,810
429,20.357,110.06,70.43183004,47.26968459,1185,825
430,20.357,110.07,70.8206966,47.53066886,1200,825
431,20.357,110.08,70.82379713,47.53274975,1200,825
432,20.357,110.09,70.86493812,47.56036115,1200,810
433,20.357,110.1,70.87631797,47.56799864,1200,825
434,20.357,110.11,71.76445562,48.16406417,1215,810
435,20.357,110.12,71.47745346,47.97144527,1215,825
436,20.357,110.13,71.22666306,47.80312957,1200,825
437,20.357,110.14,71.03157091,47.67219524,1215,825
438,20.357,110.15,71.54377406,48.01595575,1215,840
439,20.357,110.16,72.92629155,48.94381983,1230,840
440,20.357,110.17,73.28992544,49.18786942,1230,825
441,20.357,110.18,73.02583954,49.01063056,1215,825
442,20.357,110.19,71.98786009,48.31400006,1200,855
443,20.357,110.2,72.02669196,48.34006172,1215,855
444,20.357,110.21,73.12136185,49.07473949,1230,840
445,20.357,110.22,74.51399733,50.00939418,1230,840
446,20.357,110.23,74.88271937,50.25685864,1230,840
447,20.357,110.24,74.68185354,50.12204936,1245,840
448,20.357,110.25,73.79907255,49.52957889,1245,840
449,20.357,110.26,73.82678004,49.54817452,1245,840
450,20.357,110.27,74.85855647,50.24064193,1245,870
451,20.357,110.28,76.15354064,51.10975882,1260,870
452,20.357,110.29,76.47221892,51.32363686,1245,870
453,20.357,110.3,76.28488087,51.19790662,1245,870
454,20.357,110.31,75.52175297,50.68574025,1260,855
455,20.357,110.32,75.82814847,50.89137481,1260,855
456,20.357,110.33,76.71280983,51.48510727,1290,855
457,20.357,110.34,77.78158472,52.20240585,1290,870
458,20.357,110.35,77.95619965,52.31959708,1290,885
459,20.357,110.36,77.69740379,52.14590859,1290,885
460,20.357,110.37,76.98621304,51.66859936,1290,900
461,20.357,110.38,77.72882101,52.16699397,1290,900
462,20.357,110.39,78.82798931,52.90469081,1290,915
463,20.357,110.4,79.15348418,53.12314375,1290,915
464,20.357,110.41,79.16027467,53.12770112,1290,900
465,20.357,110.42,78.8438562,52.91533973,1290,900
466,20.357,110.43,78.57741461,52.73651988,1290,900
467,20.357,110.44,79.63384494,53.44553352,1305,915
468,20.357,110.45,80.02267806,53.70649534,1305,915
469,20.357,110.58,81.46223105,54.67263829,1305,900
470,20.367,109.89,68.4916443,45.96754651,1245,855
471,20.367,109.9,68.52974917,45.99312025,1245,840
472,20.367,109.91,69.06063368,46.34941857,1245,840
473,20.367,109.92,68.95071985,46.27565091,1245,825
474,20.367,109.93,68.75637141,46.14521571,1230,825
475,20.367,109.94,68.48590234,45.96369284,1215,825
476,20.367,109.95,69.00719586,46.31355427,1215,825
477,20.367,109.96,69.44530997,46.60759058,1215,825
478,20.367,109.97,69.69273573,46.77364814,1200,810
479,20.367,109.99,70.09163394,47.04136506,1185,810
480,20.367,110,69.81240088,46.85396032,1185,810
481,20.367,110.01,69.40084661,46.5777494,1185,795
482,20.367,110.02,70.08267421,47.03535182,1200,810
483,20.367,110.03,70.45362178,47.28430992,1200,810
484,20.367,110.04,70.49788915,47.31401956,1200,810
485,20.367,110.05,70.66616839,47.42695865,1200,810
486,20.367,110.06,70.52541861,47.33249571,1185,810
487,20.367,110.07,70.63606926,47.40675789,1185,825
488,20.367,110.08,71.00222634,47.6525009,1200,825
489,20.367,110.09,70.94619294,47.61489459,1200,825
490,20.367,110.1,70.89930233,47.58342438,1200,810
491,20.367,110.11,71.89523124,48.25183305,1200,810
492,20.367,110.12,71.91911041,48.26785934,1215,825
493,20.367,110.13,71.29397355,47.84830439,1215,825
494,20.367,110.14,71.134224,47.74108993,1200,825
495,20.367,110.15,71.44572605,47.95015171,1215,840
496,20.367,110.16,72.19192007,48.45095307,1230,840
497,20.367,110.17,73.39806234,49.26044452,1230,825
498,20.367,110.18,73.51377968,49.33810717,1230,825
499,20.367,110.19,72.97754131,48.97821565,1215,840
500,20.367,110.2,71.87271681,48.23672269,1230,855
501,20.367,110.21,72.67344577,48.77412468,1230,855
502,20.367,110.22,73.67811993,49.44840264,1230,840
503,20.367,110.23,74.93660393,50.29302277,1230,855
504,20.367,110.24,75.16146511,50.44393631,1245,855
505,20.367,110.25,74.83498935,50.22482507,1245,840
506,20.367,110.26,73.8823888,49.58549584,1245,840
507,20.367,110.27,74.30211009,49.86718798,1275,855
508,20.367,110.28,75.26443329,50.51304248,1275,870
509,20.367,110.29,76.49049166,51.33590044,1275,870
510,20.367,110.3,76.76457393,51.51984828,1275,885
511,20.367,110.31,76.58787125,51.40125587,1275,885
512,20.367,110.32,75.91864581,50.95211128,1275,870
513,20.367,110.33,76.09791099,51.07242348,1290,870
514,20.367,110.34,76.94577724,51.64146123,1290,885
515,20.367,110.35,78.02337546,52.36468152,1290,885
516,20.367,110.36,78.25864769,52.52258235,1290,915
517,20.367,110.37,78.14231794,52.44450868,1290,915
518,20.367,110.38,77.67055166,52.12788702,1290,915
